date,mean_pnl,trend_pnl,semi_pnl,vol_mean,w_iv_mean,vol_trend,w_iv_trend,vol_semi,w_iv_semi,w_rw_mean,w_rw_trend,w_rw_semi,pnl_static,pnl_iv,pnl_rw,pnl_live,eq_mean,eq_trend,eq_semi,eq_static,eq_iv,eq_rw,eq_live
2025-02-19,0.002501815128108553,-0.002501815128108553,0.0,0.003143955718159664,0.31481821475836624,0.002591972164845609,0.38186129830545573,0.0032631315195531785,0.3033204869361781,0.3462901621415696,0.0,0.6537098378584304,0.0011258168076488488,-0.00016772940065315413,0.0008663539663609425,9.097984100724647e-05,102.42214312283626,99.38912070722819,103.15610465563209,102.83462145098392,101.66253072210158,102.16332239669296,101.89641892731136
2025-02-20,0.0016612021857923497,0.0,0.0,0.0031374842115119827,0.31697197975389757,0.0026291207273285992,0.37826105083022393,0.0032631315195531785,0.30476696941587855,0.40250862401895965,0.0,0.5974913759810404,0.0007475409836065574,0.000526554545602103,0.0006686482060205668,0.0005707518332029939,102.59228701086545,99.38912070722819,103.15610465563209,102.9114945450522,101.71606158977073,102.23163371893462,101.95457649521093
2025-02-21,-0.004891090837662022,0.0,0.0,0.003117457743031829,0.3183599443187884,0.0026291207273285992,0.37749239578347843,0.0032631315195531785,0.3041476598977331,0.46300019441103474,0.0,0.5369998055889652,-0.00220099087694791,-0.0015571274067362174,-0.002264576008719547,-0.0016859001007785558,102.09049881585182,99.38912070722819,103.15610465563209,102.68498728442546,101.55767672256404,102.00012241388252,101.78269126442284
2025-02-24,-0.0047476085875150075,0.0047476085875150075,0.0047476085875150075,0.0033570331892593666,0.29713917657090716,0.0025115252515924276,0.3971710324738759,0.0032631315195531785,0.305689790955217,0.4509406791864368,0.0,0.5490593208135631,0.00047476085875150075,0.001926207574764654,0.0004658289055842523,0.0016359182315620233,101.60581308696999,99.86098135020339,103.64584946394979,102.73373809716948,101.75329788874254,102.04763701927604,101.94919942471974
2025-02-25,-0.0012856769830626672,0.0,0.0,0.0035884784894259078,0.29626971240021,0.002761444244126157,0.3850002059513057,0.003335603780836031,0.3187300816484843,0.3779548304709032,0.0,0.6220451695290968,-0.0005785546423782002,-0.0003809071500115461,-0.0004859278261737927,-0.00042043664848487696,101.4751808317387,99.86098135020339,103.64584946394979,102.67430101606449,101.71453933003947,101.99804923285309,101.9063362449979
2025-02-27,-0.0017313065386709476,0.0,0.0,0.0032587477557199165,0.2929277773098689,0.0023484181607732225,0.40647641776703747,0.0031756187031968326,0.3005958049230936,0.06092523140956062,0.0,0.9390747685904394,-0.0007790879424019265,-0.0005071477762149233,-0.00010548025150941289,-0.000561535809452324,101.29949618765191,99.86098135020339,103.64584946394979,102.59430870614834,101.66295502760951,101.98729045296655,101.84911218798625
2025-02-28,-0.010794791919849585,0.010794791919849585,0.010794791919849585,0.0033059541456923044,0.2899578395804397,0.0023484181607732225,0.40818375346841257,0.0031756187031968326,0.3018584069511476,0.020658305901932614,0.0,0.9793416940980674,0.0010794791919849587,0.004534722832249638,0.01034878769259366,0.003843674104196702,100.20598920472061,100.93895986479082,104.76468484226919,102.7050571276127,102.12396835096717,103.04273526920717,102.24058698303864
2025-03-03,-0.003455656529774502,0.0,0.0,0.003927667076599183,0.3152443896121981,0.003442233580448711,0.3597009141476648,0.0038091278987234076,0.3250546962401373,0.0,0.13210117741814953,0.8678988225818505,-0.001555045438398526,-0.0010893763334381696,0.0,-0.001182510154430241,99.8597117238028,100.93895986479082,104.76468484226919,102.54534609702594,102.01271691676882,103.04273526920717,102.11968645073628
2025-03-04,0.002900591702535964,-0.002900591702535964,0.0,0.003999133492036105,0.2928156879394427,0.003442233580448711,0.3401885791697666,0.003190795363226289,0.3669957328907906,0.0,0.13210117741814953,0.8678988225818505,0.0013052662661411838,-0.00013740941522781623,-0.00038317157911431577,0.00015112572104598377,100.1493639750465,100.6461771553444,104.76468484226919,102.67919507803617,101.99869940899151,103.00325222161781,102.13511936198414
2025-03-05,0.010284828013438815,0.0,0.0,0.004061054267955267,0.28997987183323876,0.0034539348999234327,0.34095126878090026,0.003190795363226289,0.36906885938586087,0.0,0.08675534511143249,0.9132446548885675,0.004628172606047467,0.0029823931091638913,0.0,0.0033115490085406066,101.17938295918513,100.6461771553444,104.76468484226919,103.15441211590735,102.30289962725256,103.00325222161781,102.4733448152445
2025-03-06,0.0,0.0,0.004847120698876805,0.004679967901321392,0.24008423640776833,0.0034539348999234327,0.3253059771940439,0.0025852721450609233,0.4346097863981877,0.0,0.08675534511143249,0.9132446548885675,0.002665916384382243,0.002106606091585083,0.004426607069848981,0.0022184681501445152,101.17938295918513,100.6461771553444,105.27249191467945,103.42941315328846,102.51841153879415,103.45920714611945,102.7006786669559
2025-03-07,0.0,0.0,0.0,0.0046260728155320015,0.24796209610177952,0.0034539348999234327,0.33211102808998655,0.0027316398603999203,0.4199268758082339,0.0,0.07978894764320835,0.9202110523567916,0.0,0.0,0.0,0.0,101.17938295918513,100.6461771553444,105.27249191467945,103.42941315328846,102.51841153879415,103.45920714611945,102.7006786669559
2025-03-10,0.0,0.0,0.0,0.004528532685287563,0.2519572780824566,0.0034539348999234327,0.33034669681342255,0.0027316398603999203,0.41769602510412085,0.14906166297882603,0.08008516705813372,0.7708531699630403,0.0,0.0,0.0,0.0,101.17938295918513,100.6461771553444,105.27249191467945,103.42941315328846,102.51841153879415,103.45920714611945,102.7006786669559
2025-03-11,0.008331412535833032,-0.008331412535833032,-0.008331412535833032,0.0044651417449682795,0.25462348336979,0.0034539348999234327,0.3291692612420433,0.0027316398603999203,0.4162072553881667,0.14370101487713377,0.08058967881895852,0.7757093063039077,-0.0008331412535833036,-0.004088665973303949,-0.0059369476623144695,-0.00343756102935982,102.02235013873914,99.8076523333087,104.39542335586309,103.34324184235655,102.09924799789832,102.84497524810838,102.34763881628157
2025-03-12,0.0,0.0,0.0,0.004851081611176824,0.27442512966407884,0.003933210055764043,0.3384660470391409,0.003438975019953685,0.38710882329678015,0.2830799963142022,0.0,0.7169200036857978,0.0,0.0,0.0,0.0,102.02235013873914,99.8076523333087,104.39542335586309,103.34324184235655,102.09924799789832,102.84497524810838,102.34763881628157
2025-03-13,0.0,0.0,0.0,0.004851081611176824,0.27442512966407884,0.003933210055764043,0.3384660470391409,0.003438975019953685,0.38710882329678015,0.26820528664512083,0.0,0.7317947133548792,0.0,0.0,0.0,0.0,102.02235013873914,99.8076523333087,104.39542335586309,103.34324184235655,102.09924799789832,102.84497524810838,102.34763881628157
2025-03-17,0.0,0.0,0.0,0.004851081611176824,0.27442512966407884,0.003933210055764043,0.3384660470391409,0.003438975019953685,0.38710882329678015,0.40212508322966495,0.0,0.597874916770335,0.0,0.0,0.0,0.0,102.02235013873914,99.8076523333087,104.39542335586309,103.34324184235655,102.09924799789832,102.84497524810838,102.34763881628157
2025-03-18,0.0,0.0,0.0,0.004851081611176824,0.27442512966407884,0.003933210055764043,0.3384660470391409,0.003438975019953685,0.38710882329678015,0.3723322880365015,0.0,0.6276677119634986,0.0,0.0,0.0,0.0,102.02235013873914,99.8076523333087,104.39542335586309,103.34324184235655,102.09924799789832,102.84497524810838,102.34763881628157
2025-03-19,-0.0030265059819414284,0.0,0.0,0.004851081611176824,0.27442512966407884,0.003933210055764043,0.3384660470391409,0.003438975019953685,0.38710882329678015,0.3723322880365015,0.0,0.6276677119634986,-0.0013619276918736428,-0.0008305492965233868,-0.0011268658970124106,-0.000936824975593438,101.71357888575254,99.8076523333087,104.39542335586309,103.20249581952345,102.0144495392981,102.7290827528222,102.25175699204547
2025-03-20,-0.008387758829105457,0.0,0.008387758829105457,0.004489079842512986,0.2765702086116239,0.0034258208206457363,0.36240800530427775,0.003438975019953685,0.36102178608409846,0.3393289610715545,0.0,0.6606710389284455,0.0008387758829105463,0.0007083594645766319,0.00269533985070723,0.0007344427482434149,100.86042991641366,99.8076523333087,105.27106698983444,103.28905958407304,102.08671244015284,103.00597254339247,102.32685505346343
2025-03-21,-0.008283957325329614,0.0,0.0,0.0048326157828961136,0.27275347961174423,0.0034258208206457363,0.384757907484145,0.0038486303584909483,0.3424886129041108,0.19652432478266194,0.0,0.8034756752173381,-0.003727780796398326,-0.00225947818543885,-0.0016279991198887885,-0.0025531387076307456,100.0249064191717,99.8076523333087,105.27106698983444,102.90402061127747,101.85604974037115,102.83827891074854,102.06560039899632
2025-03-24,-0.00984522245945365,0.00984522245945365,0.00984522245945365,0.005060911871662668,0.26204725940059326,0.003371429582460953,0.39336333161921133,0.0038486303584909483,0.3445894089801954,0.05906113132475252,0.0,0.9409388686752476,0.0009845222459453655,0.004685395332075655,0.00868228250625526,0.003945220714849598,99.04013896398892,100.79028087368593,106.30748406289341,103.00533190876651,102.33328560036834,103.73114990070876,102.468271719964
2025-03-25,0.004559046805933551,-0.004559046805933551,-0.004559046805933551,0.005366746319559636,0.2788201502029879,0.003998700546539574,0.3742105825632666,0.004312648049089943,0.34696926723374555,0.0,0.10253610131782714,0.8974638986821728,-0.00045590468059335514,-0.0020167385755078615,-0.004559046805933551,-0.0017045717965249603,99.4916675931919,100.3307732655996,105.82282326722965,102.95837129582324,102.1269061157396,103.25823473307811,102.29360719395149
2025-03-26,0.0077344008846550755,0.0,0.0,0.005489924560384708,0.28297883674687757,0.004167555072611677,0.37276809567381164,0.004512761103648143,0.34425306757931085,0.0,0.03365945636152331,0.9663405436384767,0.003480480398094784,0.0021886717652737143,0.0,0.0024470334918379284,100.26117603504052,100.3307732655996,105.82282326722965,103.31671588893812,102.35042839162989,103.25823473307811,102.54392307675599
2025-03-27,-0.005635195675989068,0.0,0.0,0.0057762887223933084,0.26828812484765546,0.004045082072184891,0.3831092902549822,0.004445488742492355,0.34860258489736234,0.08538858809008881,0.030785322906932876,0.8838260890029782,-0.0025358380541950806,-0.0015118560810607232,-0.00048118140238408006,-0.0017166524756875947,99.69618468937828,100.3307732655996,105.82282326722965,103.05472142915248,102.19568927406684,103.20854879088155,102.36789079733957
2025-03-28,0.005193389309815948,-0.005193389309815948,0.0,0.0058823850884141445,0.2647302187159257,0.004045082072184891,0.38497213673760494,0.004445488742492355,0.3502976445464694,0.06588352176918313,0.0,0.9341164782308168,0.0023370251894171763,-0.0006244630916455542,0.00034215877764910197,-3.216543543300813e-05,100.21394578917354,99.80971650027647,105.82282326722965,103.2955629090208,102.1318718379899,103.24386250177878,102.36459808955772
2025-04-01,0.010160047952525201,0.0,0.0,0.006030786624756277,0.2642507274905087,0.004224191444122979,0.3772647721751868,0.004445488742492355,0.35848450033430446,0.04511015587616764,0.0,0.9548898441238324,0.004572021578636341,0.002684800062793238,0.00045832134684774966,0.0030622443659618585,101.23212428390329,99.80971650027647,105.82282326722965,103.76783245161822,102.40607549391373,103.29118136789435,102.6780635033314
2025-04-02,0.0,0.0,0.0,0.005971984747276545,0.23054969559934316,0.003374099208287414,0.4080607609628388,0.003809844480038068,0.36138954343781815,0.10459808132501615,0.0,0.8954019186749839,0.0,0.0,0.0,0.0,101.23212428390329,99.80971650027647,105.82282326722965,103.76783245161822,102.40607549391373,103.29118136789435,102.6780635033314
2025-04-03,0.0,0.0,0.0,0.0059002684525051455,0.23269987727599264,0.003374099208287414,0.4069204601972612,0.003809844480038068,0.3603796625267462,0.10459808132501615,0.0,0.8954019186749839,0.0,0.0,0.0,0.0,101.23212428390329,99.80971650027647,105.82282326722965,103.76783245161822,102.40607549391373,103.29118136789435,102.6780635033314
2025-04-04,0.0,0.0,0.00918374192040616,0.005878921241878324,0.2321011934308844,0.0033301121550868644,0.4097468182221916,0.003809844480038068,0.35815198834692397,0.10459808132501615,0.0,0.8954019186749839,0.0050510580562233886,0.003289175429258464,0.008223140136147557,0.003641551954651449,101.23212428390329,99.80971650027647,106.79467276540464,104.29196979769979,102.74290704123513,104.14055922711078,103.0519710061818
2025-04-07,-6.742845840563163e-05,0.0,6.742845840563163e-05,0.00541443594373722,0.2568258152587979,0.0033301121550868644,0.41757311861694474,0.004270766844275832,0.32560106612425743,0.09139775960668271,0.0,0.9086022403933173,6.742845840563166e-06,4.637409142318522e-06,5.5102838341617374e-05,5.058496481967451e-06,101.2252983578217,99.80971650027647,106.80187376555514,104.29267302237454,102.74338350213152,104.14629766751067,103.05249229421459
2025-04-08,0.0,0.0,0.0005207894725178287,0.005414483143046355,0.25491962561053855,0.0033301121550868644,0.41447745776767203,0.00417497000017715,0.3306029166217894,0.0904711765433246,0.0,0.9095288234566754,0.0002864342098848058,0.00017217451856031742,0.0004736730362077633,0.0001950264568252151,101.2252983578217,99.80971650027647,106.85749505705743,104.32254601176847,102.76107329472126,104.19562896053665,103.07259025665371
2025-04-09,0.00018307576210877303,-0.00018307576210877303,0.0,0.005414483143046355,0.254855648866561,0.0033301121550868644,0.41437343706649393,0.00417180228629837,0.3307709140669451,0.08969719208195913,0.0,0.9103028079180409,8.238409294894786e-05,-2.9203840644608562e-05,1.642138179942167e-05,-6.886253925897278e-06,101.24383025646327,99.79144376036231,106.85749505705743,104.33114053009578,102.7580722767123,104.19733999674163,103.07188047262441
2025-04-11,0.0,0.0,0.004674250803181124,0.005414572743918255,0.25482267874512576,0.0033291717317069872,0.4144437253009114,0.00417180228629837,0.33073359595396284,0.14263975570921186,0.0,0.857360244290788,0.0025708379417496183,0.001545931776526792,0.0040075168104917805,0.0017509130095713574,101.24383025646327,99.79144376036231,107.35697378915381,104.59935898467656,102.91692924593949,104.61491258838711,103.25235036906493
2025-04-15,0.0,0.0,0.001732689210950018,0.0050519088802668454,0.2375575069959997,0.0027598409060158756,0.4348500319804271,0.003663448099714496,0.3275924610235731,0.17958604852997806,0.0,0.820413951470022,0.00095297906602251,0.0005676159228041094,0.001421522402224979,0.0006446885514477896,101.24383025646327,99.79144376036231,107.5429900593585,104.69903998410834,102.97534653370559,104.7636250302383,103.31891597725793
2025-04-16,0.0,0.0,0.0,0.0050519088802668454,0.23724778972354138,0.0027598409060158756,0.43428309318932556,0.003648907130580638,0.328469117087133,0.23513436801907825,0.0,0.7648656319809217,0.0,0.0,0.0,0.0,101.24383025646327,99.79144376036231,107.5429900593585,104.69903998410834,102.97534653370559,104.7636250302383,103.31891597725793
2025-04-17,0.0,0.0,0.0,0.0050519088802668454,0.23724778972354138,0.0027598409060158756,0.43428309318932556,0.003648907130580638,0.328469117087133,0.22633212177476855,0.0,0.7736678782252315,0.0,0.0,0.0,0.0,101.24383025646327,99.79144376036231,107.5429900593585,104.69903998410834,102.97534653370559,104.7636250302383,103.31891597725793
2025-04-21,-0.00738684973812157,0.00738684973812157,0.00738684973812157,0.0050519088802668454,0.23724778972354138,0.0027598409060158756,0.43428309318932556,0.003648907130580638,0.328469117087133,0.24113433864374445,0.0,0.7588656613562555,0.0007386849738121571,0.0038818221913430435,0.003824403485596246,0.0032531947478368667,100.49595729544689,100.52858816057034,108.33739396731528,104.77637959171717,103.37507851904138,105.16428340296767,103.65503253206737
